MaarjAM accession number,GenBank accession number,Fungal class,Fungal order,Fungal family,Fungal genus,Fungal species,VTX,Source,Source specify,Host subclass,Host superorder,Host order,Host family,Host genus,Host species,Ecosystem,Biome,Habitat,Climatic zone,Biogeo realm,Soil pH,C content,P content,N content,Altitude (m),Average annual precipitation (mm),Continent,Country,State,Location,Coordinates,Culture code,Forward primer,Reverse primer,Marker region,Sequencing method,Sequencing chemistry,Journal,Year,Title,Authors
ESA01070,AY129602,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glo8,VTX00113,plant roots,,Magnoliidae,Rosanae,Sapindales,Burseraceae,Tetragastris,panamensis,forest,Tropical moist broadleaf forest,tropical rainforest,tropical,Neotropic,,,,,,2600,South America,Republic of Panama,Barro Colorado Island,Balboa,9deg10.00'N 79deg51.00'W,,NS31,AM1,18S rDNA,Sanger,,Molecular Ecology,2002,Molecular diversity of arbuscular mycorrhizal fungi and patterns of host association over time and space in a tropical forest,"Husband, R.; Herre, E.A.; Turner, S.L.; Gallery, R.; Young, J.P.W."
ESA00381,AY139009,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Rosanae,Brassicales,Brassicaceae,Thlaspi,praecox,grassland,Temperate seminatural grassland,temperate grassland,temperate,Palearctic,,,,,,,Europe,Slovenia,Slovenian Littoral,Lokovec,46deg3.68'N 13deg46.93'E,,NS31,AM1,18S rDNA,Sanger,,Journal of Plant Physiology,2003,Colonization of pennycresses (Thlaspi spp.) of the Brassicaceae by arbuscular mycorrhizal fungi,"Regvar, M.; Vogel, K.; Irgel, N.; Wraber, T.; Hildebrandt, U.; Wilde, P.; Bothe, H."
ESA01748,AY273562,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glo8,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Agrostis,capillaris,grassland,Temperate seminatural grassland,temperate seminatural grassland,temperate,Palearctic,,,,,,,Europe,United Kingdom,Scotland,"Natural Environment Research Council Soil Biodiversity experimental field, Sourhope, Kelso",55deg28.33'N 2deg14.30'W,,NS31,AM1,18S rDNA,Sanger,,Proceedings of the National Academy of Sciences of the United States of America,2007,Active root-inhabiting microbes identified by rapid incorporation of plant-derived carbon into RNA,"Vandenkoornhuyse, P.; Mahe, S.; Ineson, P.; Staddon, P.; Ostle, N.; Cliquet, J.B.; Francez, A.J.; Fitter, A.H.; Young, J.P.W."
ESA01089,AY499477,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,unspecified genus,unspecified species,grassland,Temperate natural grassland,tallgrass prairie,temperate,Nearctic,,,,,,835,North America,USA,Kansas,Konza Prairie Biological Station,39deg5.00'N 96deg35.00'W,,NS31,AM1,18S rDNA,Sanger,,Biology and Fertility of Soils,2005,Nitrogen enrichment causes minimal changes in arbuscular mycorrhizal colonization but shifts community composition - evidence from rDNA data,"Jumpponen, A.; Trowbridge, J.; Mandyam, K.; Johnson, L."
ESA01100,AY499488,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,unspecified genus,unspecified species,grassland,Temperate natural grassland,tallgrass prairie,temperate,Nearctic,,,,,,835,North America,USA,Kansas,Konza Prairie Biological Station,39deg5.00'N 96deg35.00'W,,NS31,AM1,18S rDNA,Sanger,,Biology and Fertility of Soils,2005,Nitrogen enrichment causes minimal changes in arbuscular mycorrhizal colonization but shifts community composition - evidence from rDNA data,"Jumpponen, A.; Trowbridge, J.; Mandyam, K.; Johnson, L."
ESA01103,AY499491,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,unspecified genus,unspecified species,grassland,Temperate natural grassland,tallgrass prairie,temperate,Nearctic,,,,,,835,North America,USA,Kansas,Konza Prairie Biological Station,39deg5.00'N 96deg35.00'W,,NS31,AM1,18S rDNA,Sanger,,Biology and Fertility of Soils,2005,Nitrogen enrichment causes minimal changes in arbuscular mycorrhizal colonization but shifts community composition - evidence from rDNA data,"Jumpponen, A.; Trowbridge, J.; Mandyam, K.; Johnson, L."
ESA01107,AY499495,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,unspecified genus,unspecified species,grassland,Temperate natural grassland,tallgrass prairie,temperate,Nearctic,,,,,,835,North America,USA,Kansas,Konza Prairie Biological Station,39deg5.00'N 96deg35.00'W,,NS31,AM1,18S rDNA,Sanger,,Biology and Fertility of Soils,2005,Nitrogen enrichment causes minimal changes in arbuscular mycorrhizal colonization but shifts community composition - evidence from rDNA data,"Jumpponen, A.; Trowbridge, J.; Mandyam, K.; Johnson, L."
ESA01108,AY499496,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,unspecified genus,unspecified species,grassland,Temperate natural grassland,tallgrass prairie,temperate,Nearctic,,,,,,835,North America,USA,Kansas,Konza Prairie Biological Station,39deg5.00'N 96deg35.00'W,,NS31,AM1,18S rDNA,Sanger,,Biology and Fertility of Soils,2005,Nitrogen enrichment causes minimal changes in arbuscular mycorrhizal colonization but shifts community composition - evidence from rDNA data,"Jumpponen, A.; Trowbridge, J.; Mandyam, K.; Johnson, L."
ESA01111,AY499500,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,unspecified genus,unspecified species,grassland,Temperate natural grassland,tallgrass prairie,temperate,Nearctic,,,,,,835,North America,USA,Kansas,Konza Prairie Biological Station,39deg5.00'N 96deg35.00'W,,NS31,AM1,18S rDNA,Sanger,,Biology and Fertility of Soils,2005,Nitrogen enrichment causes minimal changes in arbuscular mycorrhizal colonization but shifts community composition - evidence from rDNA data,"Jumpponen, A.; Trowbridge, J.; Mandyam, K.; Johnson, L."
ESA01115,AY499504,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,unspecified genus,unspecified species,grassland,Temperate natural grassland,tallgrass prairie,temperate,Nearctic,,,,,,835,North America,USA,Kansas,Konza Prairie Biological Station,39deg5.00'N 96deg35.00'W,,NS31,AM1,18S rDNA,Sanger,,Biology and Fertility of Soils,2005,Nitrogen enrichment causes minimal changes in arbuscular mycorrhizal colonization but shifts community composition - evidence from rDNA data,"Jumpponen, A.; Trowbridge, J.; Mandyam, K.; Johnson, L."
ESA01571,AY512358,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glo8,VTX00113,plant roots,root nodules,Magnoliidae,Rosanae,Fabales,Fabaceae,Trifolium ,repens,grassland,Temperate seminatural grassland,dune grassland,temperate,Palearctic,,,,,,,Europe,Netherlands,North Holland,,52deg40.00'N 4deg39.00'E,,NS31,AM1,18S rDNA,Sanger,,Applied and Environmental Microbiology,2004,"Nonlegumes, legumes, and root nodules harbor different arbuscular mycorrhizal fungal communities","Scheublin, T.R.; Ridgway, K.P.; Young, J.P.W.; van der Heijden, M.G."
ESA01562,AY512369,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glo8,VTX00113,plant roots,,Magnoliidae,Rosanae,Fabales,Fabaceae,Trifolium ,repens,grassland,Temperate seminatural grassland,dune grassland,temperate,Palearctic,,,,,,,Europe,Netherlands,North Holland,,52deg40.00'N 4deg39.00'E,,NS31,AM1,18S rDNA,Sanger,,Applied and Environmental Microbiology,2004,"Nonlegumes, legumes, and root nodules harbor different arbuscular mycorrhizal fungal communities","Scheublin, T.R.; Ridgway, K.P.; Young, J.P.W.; van der Heijden, M.G."
ESA01542,AY512372,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glo8,VTX00113,plant roots,,Magnoliidae,Rosanae,Fabales,Fabaceae,Ononis,repens,grassland,Temperate seminatural grassland,dune grassland,temperate,Palearctic,,,,,,,Europe,Netherlands,North Holland,,52deg40.00'N 4deg39.00'E,,NS31,AM1,18S rDNA,Sanger,,Applied and Environmental Microbiology,2004,"Nonlegumes, legumes, and root nodules harbor different arbuscular mycorrhizal fungal communities","Scheublin, T.R.; Ridgway, K.P.; Young, J.P.W.; van der Heijden, M.G."
ESA01555,AY512375,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glo8,VTX00113,plant roots,,Magnoliidae,Asteranae,Lamiales,Plantaginaceae,Plantago,lanceolata,grassland,Temperate seminatural grassland,dune grassland,temperate,Palearctic,,,,,,,Europe,Netherlands,North Holland,,52deg40.00'N 4deg39.00'E,,NS31,AM1,18S rDNA,Sanger,,Applied and Environmental Microbiology,2004,"Nonlegumes, legumes, and root nodules harbor different arbuscular mycorrhizal fungal communities","Scheublin, T.R.; Ridgway, K.P.; Young, J.P.W.; van der Heijden, M.G."
ESA01574,AY512379,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glo8,VTX00113,plant roots,root nodules,Magnoliidae,Rosanae,Fabales,Fabaceae,Trifolium ,repens,grassland,Temperate seminatural grassland,dune grassland,temperate,Palearctic,,,,,,,Europe,Netherlands,North Holland,,52deg40.00'N 4deg39.00'E,,NS31,AM1,18S rDNA,Sanger,,Applied and Environmental Microbiology,2004,"Nonlegumes, legumes, and root nodules harbor different arbuscular mycorrhizal fungal communities","Scheublin, T.R.; Ridgway, K.P.; Young, J.P.W.; van der Heijden, M.G."
MOA00378,AY702066,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Dactylis,glomerata,grassland,Temperate natural grassland,meadow,temperate,Nearctic,,,,,,,North America,USA,Montana,Missoula,46deg58.00'N 113deg59.00'W,,NS31,AM1,18S rDNA,Sanger,,Plant and Soil ,2005,Neighboring plant influences on arbuscular mycorrhizal fungal community composition as assessed by T-RFLP analysis,"Mummey, D.L.; Rillig, M.C.; Holben, W.E."
ESA00794,AY916404,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Douhan8,VTX00113,plant roots,,Magnoliidae,Lilianae,Poales,Poaceae,Cynosurus,echinatus,forest,Subtropical dry broadleaf forest,annual grassland oak-woodland,subtropical,Nearctic,,,,,,700,North America,USA,California,"Browns Valley, University of California",39deg15.00'N 121deg17.00'W,,NS31,AM1,18S rDNA,Sanger,,Mycorrhiza,2005,Contrasting root associated fungi of three common oak-woodland plant species based on molecular identification: host specificity or non-specific amplification?,"Douhan, G.W.; Petersen, C.; Bledsoe, C.S.; Rizzo, D.M."
ESA00758,DQ090845,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,Belgium,Knokke-Heist,Het Zwin,51deg21.00'N 3deg22.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00759,DQ090846,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,Belgium,Knokke-Heist,Het Zwin,51deg21.00'N 3deg22.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00760,DQ090847,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,Belgium,Knokke-Heist,Het Zwin,51deg21.00'N 3deg22.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00761,DQ090848,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,Belgium,Knokke-Heist,Het Zwin,51deg21.00'N 3deg22.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00762,DQ090849,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,Belgium,Knokke-Heist,Het Zwin,51deg21.00'N 3deg22.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00763,DQ090850,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,Belgium,Knokke-Heist,Het Zwin,51deg21.00'N 3deg22.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00764,DQ090851,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,Belgium,Knokke-Heist,Het Zwin,51deg21.00'N 3deg22.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00765,DQ090852,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,Belgium,Knokke-Heist,Het Zwin,51deg21.00'N 3deg22.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00766,DQ090853,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,Belgium,Knokke-Heist,Het Zwin,51deg21.00'N 3deg22.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00767,DQ090854,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,Belgium,Knokke-Heist,Het Zwin,51deg21.00'N 3deg22.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00768,DQ090855,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,Belgium,Knokke-Heist,Het Zwin,51deg21.00'N 3deg22.00'E,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00769,DQ090856,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,United Kingdom,Wales,Ynyslas,52deg31.00'N 4deg3.00'W,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00772,DQ090859,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,United Kingdom,Wales,Ynyslas,52deg31.00'N 4deg3.00'W,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00774,DQ090861,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,United Kingdom,Wales,Ynyslas,52deg31.00'N 4deg3.00'W,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00782,DQ090869,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,experimental plant roots,Magnoliidae,Lilianae,Poales,Poaceae,Ammophila,arenaria,successional,Azonal & successional,sand dune,temperate,Palearctic,,,,,,,Europe,United Kingdom,Wales,Ynyslas,52deg31.00'N 4deg3.00'W,,NS31,AM1,18S rDNA,Sanger,,New Phytologist,2006,Mechanism of control of root-feeding nematodes by mycorrhizal fungi In the dune grass Ammophila arenaria,"de la Pena, E.; Rodriguez-Echeverria, S.; van der Putten, W.H.; Freitas, H.; Moens, M."
ESA00744,DQ122624,Glomeromycetes,Glomerales,Glomeraceae,Glomus,QU-Glo3,VTX00113,plant roots,,Magnoliidae,Lilianae,Liliales,Liliaceae,Clintonia,borealis,forest,Boreal forest,mixed-wood boreal forest,temperate,Nearctic,,,,,,860,North America,Canada,Quebec,Lake Duparquet,48deg30.00'N 79deg20.00'W,,NS31,AM1,18S rDNA,Sanger,,FEMS Microbiology Ecology,2006,Diversity of the small subunit ribosomal RNA gene of the arbuscular mycorrhizal fungi colonizing Clintonia borealis from a mixed-wood boreal forest,"DeBellis, T.; Widden, P."
ESA00745,DQ122625,Glomeromycetes,Glomerales,Glomeraceae,Glomus,QU-Glo3,VTX00113,plant roots,,Magnoliidae,Lilianae,Liliales,Liliaceae,Clintonia,borealis,forest,Boreal forest,mixed-wood boreal forest,temperate,Nearctic,,,,,,860,North America,Canada,Quebec,Lake Duparquet,48deg30.00'N 79deg20.00'W,,NS31,AM1,18S rDNA,Sanger,,FEMS Microbiology Ecology,2006,Diversity of the small subunit ribosomal RNA gene of the arbuscular mycorrhizal fungi colonizing Clintonia borealis from a mixed-wood boreal forest,"DeBellis, T.; Widden, P."
ESA01642,DQ164822,Glomeromycetes,Glomerales,Glomeraceae,Glomus,acnaGlo12a,VTX00113,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Solidago,gigantea,anthropogenic,Anthropogenic ecosystem,polluted area,subtropical,Palearctic,,,,,402,,Europe,Italy,Liguria,"ACNA (Associated National Chemical Companies) industrial site, Cengio",44deg23.17'N 8deg12.34'E,,NS31,AM1,18S rDNA,Sanger,,Environmental Microbiology,2006,Assessment of arbuscular mycorrhizal fungal diversity in roots of Solidago gigantea growing in a polluted soil in Northern Italy,"Vallino, M.; Massa, N.; Lumini, E.; Bianciotto, V.; Berta, G.; Bonfante, P."
ESA02587,DQ263792,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Aster,tripolium,successional,Other wetlands,salt marsh,temperate,Palearctic,7.4-7.9,,,,,,Europe,Germany,,Schreyahn,52deg55.53'N 11deg4.36'E,,NS31,AM1,18S rDNA,Sanger,,Environmental Microbiology,2009,Biodiversity of arbuscular mycorrhizal fungi in roots and soils of two salt marshes,"Wilde, P.; Manal, A.; Stodden, M.; Sieverding, E.; Hildebrandt, U.; Bothe, H."
ESA02591,DQ263965,Glomeromycetes,Glomerales,Glomeraceae,Glomus,sp.,VTX00113,plant roots,,Magnoliidae,Asteranae,Asterales,Asteraceae,Aster,tripolium,successional,Other wetlands,salt marsh,temperate,Palearctic,7.4-7.9,,,,,,Europe,Germany,,Schreyahn,52deg55.53'N 11deg4.36'E,,NS31,AM1,18S rDNA,Sanger,,Environmental Microbiology,2009,Biodiversity of arbuscular mycorrhizal fungi in roots and soils of two salt marshes,"Wilde, P.; Manal, A.; Stodden, M.; Sieverding, E.; Hildebrandt, U.; Bothe, H."
